DBQ/Prada.Product.prices.Italy	train	title	brand	FALSE	default	2533	23	english
DBQ/Prada.Product.prices.Portugal	train	title	brand	FALSE	default	2548	23	english
DBQ/Prada.Product.prices.Spain	train	title	brand	FALSE	default	2528	23	english
DBQ/Prada.Product.prices.Sweden	train	title	brand	FALSE	default	2548	23	english
DBQ/Prada.Product.prices.United.Kingdom	train	title	brand	FALSE	default	2180	23	english
DBQ/Rue.La.La.Product.prices.United.States	train	title	category2_code	FALSE	default	7594	23	english
dell-research-harvard/AmericanStories	1804	article	byline	FALSE	subset_years	103	23	english
derenrich/wikidata-enwiki-categories-and-statements	train	text	relation	FALSE	default	10000	23	english
Deysi/sentences-and-emotions	train	utterance	emotion	FALSE	default	2405	23	english
Deysi/spam-detection-dataset	train	text	label	FALSE	default	8175	23	english
DFKI-SLT/gids	train	sentence	relation	FALSE	gids	10000	23	english
DFKI-SLT/kbp37	train	sentence	relation	FALSE	kbp37	10000	23	english
DFKI-SLT/knowledge_net	train	documentText	source	FALSE	knet	3977	23	english
DFKI-SLT/knowledge_net	train	passageText	subjectType	FALSE	knet_re	10000	23	english
dravidianlangtech/hope_edi	train	text	label	FALSE	english	10000	23	english
Efstathios/guardian_authorship	train	article	topic	FALSE	cross_genre_1	63	23	english
Efstathios/guardian_authorship	train	article	topic	FALSE	cross_genre_2	63	23	english
Efstathios/guardian_authorship	train	article	topic	FALSE	cross_genre_3	63	23	english
Efstathios/guardian_authorship	train	article	topic	FALSE	cross_topic_10	117	23	english
Efstathios/guardian_authorship	train	article	topic	FALSE	cross_topic_11	117	23	english
Efstathios/guardian_authorship	train	article	topic	FALSE	cross_topic_12	117	23	english
Efstathios/guardian_authorship	train	article	topic	FALSE	cross_topic_4	62	23	english
Efstathios/guardian_authorship	train	article	topic	FALSE	cross_topic_5	62	23	english
Efstathios/guardian_authorship	train	article	topic	FALSE	cross_topic_6	62	23	english
Efstathios/guardian_authorship	train	article	topic	FALSE	cross_topic_7	90	23	english
Efstathios/guardian_authorship	train	article	topic	FALSE	cross_topic_8	90	23	english
eraser-benchmark/movie_rationales	train	review	label	FALSE	default	1600	23	english
eusip/silicone	train	Utterance	Label	FALSE	dyda_da	10000	23	english
eusip/silicone	train	Utterance	Label	FALSE	dyda_e	10000	23	english
eusip/silicone	train	Utterance	Label	FALSE	iemocap	7213	23	english
eusip/silicone	train	Utterance	Label	FALSE	maptask	10000	23	english
eusip/silicone	train	Utterance	Label	FALSE	meld_e	9989	23	english
eusip/silicone	train	Utterance	Label	FALSE	meld_s	9989	23	english
eusip/silicone	train	Utterance	Label	FALSE	mrda	10000	23	english
eusip/silicone	train	Utterance	Label	FALSE	sem	4264	23	english
eusip/silicone	train	Utterance	Label	FALSE	swda	10000	23	english
evaluate/glue-ci	train	sentence	label	FALSE	cola	8551	23	english
evaluate/glue-ci	train	['premise', 'hypothesis']	label	FALSE	mnli	10000	23	english
evaluate/glue-ci	validation	['premise', 'hypothesis']	label	FALSE	mnli_matched	9815	23	english
evaluate/glue-ci	train	['sentence1', 'sentence2']	label	FALSE	mrpc	3668	23	english
evaluate/glue-ci	train	sentence	label	FALSE	qnli	10000	23	english
evaluate/glue-ci	train	['question1', 'question2']	label	FALSE	qqp	10000	23	english
evaluate/glue-ci	train	['sentence1', 'sentence2']	label	FALSE	rte	2490	23	english
evaluate/glue-ci	train	sentence	label	FALSE	sst2	10000	23	english
evaluate/glue-ci	train	['sentence1', 'sentence2']	label	TRUE	stsb	5749	23	english
evaluate/glue-ci	train	['sentence1', 'sentence2']	label	FALSE	wnli	635	23	english
facebook/anli	train_r3	['premise', 'hypothesis']	label	FALSE	plain_text	10000	23	english
facebook/asset	full	original	aspect	FALSE	ratings	4500	23	english
facebook/imppres	connectives	['premise', 'hypothesis']	gold_label_log	FALSE	implicature_connectives	1200	23	english
facebook/imppres	gradable_adjective	['premise', 'hypothesis']	gold_label_log	FALSE	implicature_gradable_adjective	1200	23	english
facebook/imppres	gradable_verb	['premise', 'hypothesis']	gold_label_log	FALSE	implicature_gradable_verb	1200	23	english
facebook/imppres	modals	['premise', 'hypothesis']	gold_label_log	FALSE	implicature_modals	1200	23	english
facebook/imppres	numerals_10_100	['premise', 'hypothesis']	gold_label_log	FALSE	implicature_numerals_10_100	1200	23	english
facebook/imppres	numerals_2_3	['premise', 'hypothesis']	gold_label_log	FALSE	implicature_numerals_2_3	1200	23	english
facebook/imppres	quantifiers	['premise', 'hypothesis']	gold_label_log	FALSE	implicature_quantifiers	1200	23	english
facebook/imppres	all_n_presupposition	['premise', 'hypothesis']	gold_label	FALSE	presupposition_all_n_presupposition	1900	23	english
facebook/imppres	both_presupposition	['premise', 'hypothesis']	gold_label	FALSE	presupposition_both_presupposition	1900	23	english
facebook/imppres	change_of_state	['premise', 'hypothesis']	gold_label	FALSE	presupposition_change_of_state	1900	23	english
facebook/imppres	cleft_existence	['premise', 'hypothesis']	gold_label	FALSE	presupposition_cleft_existence	1900	23	english
facebook/imppres	cleft_uniqueness	['premise', 'hypothesis']	gold_label	FALSE	presupposition_cleft_uniqueness	1900	23	english
facebook/imppres	only_presupposition	['premise', 'hypothesis']	gold_label	FALSE	presupposition_only_presupposition	1900	23	english
facebook/imppres	possessed_definites_existence	['premise', 'hypothesis']	gold_label	FALSE	presupposition_possessed_definites_existence	1900	23	english
facebook/imppres	question_presupposition	['premise', 'hypothesis']	gold_label	FALSE	presupposition_question_presupposition	1900	23	english
facebook/lama	train	masked_sentence	pred	FALSE	conceptnet	10000	23	english
facebook/lama	train	evidences	pred	FALSE	google_re	6106	23	english
facebook/md_gender_bias	train	text	binary_label	FALSE	convai2_inferred	10000	23	english
facebook/md_gender_bias	train	text	gender	FALSE	funpedia	10000	23	english
facebook/md_gender_bias	train	text	binary_label	FALSE	light_inferred	10000	23	english
facebook/md_gender_bias	yob2008	name	assigned_gender	FALSE	name_genders	10000	23	english
facebook/md_gender_bias	train	text	class_type	FALSE	new_data	2345	23	english
facebook/md_gender_bias	train	text	binary_label	FALSE	opensubtitles_inferred	10000	23	english
facebook/md_gender_bias	train	text	gender	FALSE	wizard	10000	23	english
facebook/md_gender_bias	train	text	binary_label	FALSE	yelp_inferred	10000	23	english
fancyzhx/ag_news	train	text	label	FALSE	default	10000	23	english
fancyzhx/amazon_polarity	train	content	label	FALSE	amazon_polarity	10000	23	english
fancyzhx/dbpedia_14	train	content	label	FALSE	dbpedia_14	10000	23	english
fancyzhx/yelp_polarity	train	text	label	FALSE	plain_text	10000	23	english
fever/fever	train	claim	label	FALSE	v1.0	10000	23	english
fever/fever	validation	claim	label	FALSE	v2.0	2384	23	english
Filippo/osdg_cd	train	text	label	FALSE	main_config	10000	23	english
Genius1237/TyDiP	train	text	labels	FALSE	en	1927	23	english
georgesung/OpenOrca_35k	train	question	system_prompt	FALSE	default	10000	23	english
google-research-datasets/circa	train	context	goldstandard2	FALSE	default	10000	23	english
google-research-datasets/coarse_discourse	train	title	majority_type	FALSE	default	10000	23	english
google-research-datasets/go_emotions	train	text	created_utc	FALSE	raw	10000	23	english
google-research-datasets/google_wellformed_query	train	content	rating	FALSE	default	10000	23	english
google-research-datasets/paws	train	['sentence1', 'sentence2']	label	FALSE	labeled_final	10000	23	english
google-research-datasets/paws	train	['sentence1', 'sentence2']	label	FALSE	labeled_swap	10000	23	english
google-research-datasets/paws-x	train	['sentence1', 'sentence2']	label	FALSE	en	10000	23	english
google-research-datasets/poem_sentiment	train	verse_text	label	FALSE	default	892	23	english
google-research-datasets/schema_guided_dstc8	train	description	service_name	FALSE	schema	26	23	english
google-research-datasets/time_dial	test	correct1	incorrect1_rule	FALSE	default	1446	23	english
google/civil_comments	train	text	toxicity	TRUE	default	10000	23	english
google/xtreme	train	['sentence1', 'sentence2']	label	FALSE	PAWS-X.en	10000	23	english
grammarly/detexd-benchmark	test	text	label	FALSE	default	1023	23	english
gsarti/magpie	train	sentence	usage	FALSE	magpie	10000	23	english
iamollas/ethos	train	text	label	FALSE	binary	998	23	english
iamollas/ethos	train	text	violence	FALSE	multilabel	433	23	english
iastate/onestop_english	train	text	label	FALSE	default	567	23	english
ihassan1/auditor-sentiment	train	sentence	label	TRUE	default	3877	23	english
ImperialCollegeLondon/health_fact	train	main_text	label	FALSE	default	9832	23	english
indonlp/NusaX-senti	train	text	label	FALSE	eng	500	23	english
Isotonic/SlimOrca	train	question	system_prompt	FALSE	default	10000	23	english
JanosAudran/financial-reports-sec	train	sentence	section	FALSE	large_lite	10000	23	english
JanosAudran/financial-reports-sec	train	sentence	section	FALSE	small_full	10000	23	english
JanosAudran/financial-reports-sec	train	sentence	section	FALSE	small_lite	10000	23	english
Jasontth/climate_fever_plus	train	evidence	evidence_label	FALSE	default	6580	23	english
jhu-cogsci/hans	train	['premise', 'hypothesis']	label	FALSE	plain_text	10000	23	english
jlh-ibm/earnings_call	train	text	label	FALSE	transcript-sentiment	6851	23	english
jlh-ibm/earnings_call	train	transcript	company	FALSE	transcripts	150	23	english
jpcorb20/multidogo	train	slot-labels	intent	FALSE	default	10000	23	english
kaist-ai/CoT-Collection	train	source	target	FALSE	en	10000	23	english
kejian/codeparrot-train-more-filter-3.3b-cleaned	train	org_text	avg_score	TRUE	default	10000	23	english
kuroneko5943/amz20	train	sentence	label	FALSE	AlarmClock	701	23	english
kuroneko5943/amz20	train	sentence	label	FALSE	Baby	701	23	english
kuroneko5943/amz20	train	sentence	label	FALSE	Bag	701	23	english
kuroneko5943/amz20	train	sentence	label	FALSE	CableModem	701	23	english
kuroneko5943/amz20	train	sentence	label	FALSE	Dumbbell	701	23	english
kuroneko5943/amz20	train	sentence	label	FALSE	Flashlight	701	23	english
kuroneko5943/amz20	train	sentence	label	FALSE	Gloves	701	23	english
kuroneko5943/amz20	train	sentence	label	FALSE	GPS	701	23	english
kuroneko5943/amz20	train	sentence	label	FALSE	Headphone	701	23	english
kuroneko5943/amz20	train	sentence	label	FALSE	HomeTheaterSystem	701	23	english
kuroneko5943/amz20	train	sentence	label	FALSE	Jewelry	701	23	english
kuroneko5943/amz20	train	sentence	label	FALSE	Keyboard	701	23	english
kuroneko5943/amz20	train	sentence	label	FALSE	Magazine_Subscriptions	701	23	english
kuroneko5943/amz20	train	sentence	label	FALSE	Movies_TV	701	23	english
kuroneko5943/amz20	train	sentence	label	FALSE	Projector	701	23	english
kuroneko5943/amz20	train	sentence	label	FALSE	RiceCooker	701	23	english
kuroneko5943/amz20	train	sentence	label	FALSE	Sandal	701	23	english
kuroneko5943/amz20	train	sentence	label	FALSE	Vacuum	701	23	english
kuroneko5943/amz20	train	sentence	label	FALSE	Video_Games	701	23	english
kuroneko5943/snap21	train	sentence	label	FALSE	Arts_Crafts_and_Sewing_5	6976	23	english
kuroneko5943/snap21	train	sentence	label	FALSE	Automotive_5	7020	23	english
kuroneko5943/snap21	train	sentence	label	FALSE	CDs_and_Vinyl_5	6974	23	english
kuroneko5943/snap21	train	sentence	label	FALSE	Digital_Music_5	7002	23	english
kuroneko5943/snap21	train	sentence	label	FALSE	Electronics_5	7026	23	english
kuroneko5943/snap21	train	sentence	label	FALSE	Grocery_and_Gourmet_Food_5	6991	23	english
kuroneko5943/snap21	train	sentence	label	FALSE	Home_and_Kitchen_5	7016	23	english
kuroneko5943/snap21	train	sentence	label	FALSE	Industrial_and_Scientific_5	6932	23	english
kuroneko5943/snap21	train	sentence	label	FALSE	Kindle_Store_5	6990	23	english
kuroneko5943/snap21	train	sentence	label	FALSE	Luxury_Beauty_5	6954	23	english
kuroneko5943/snap21	train	sentence	label	FALSE	Movies_and_TV_5	6989	23	english
kuroneko5943/snap21	train	sentence	label	FALSE	Musical_Instruments_5	7043	23	english
kuroneko5943/snap21	train	sentence	label	FALSE	Office_Products_5	7025	23	english
kuroneko5943/snap21	train	sentence	label	FALSE	Patio_Lawn_and_Garden_5	7012	23	english
kuroneko5943/snap21	train	sentence	label	FALSE	Pet_Supplies_5	7033	23	english
kuroneko5943/snap21	train	sentence	label	FALSE	Prime_Pantry_5	7002	23	english
kuroneko5943/snap21	train	sentence	label	FALSE	Sports_and_Outdoors_5	6983	23	english
kuroneko5943/snap21	train	sentence	label	FALSE	Tools_and_Home_Improvement_5	6997	23	english
kuroneko5943/snap21	train	sentence	label	FALSE	Toys_and_Games_5	7008	23	english
kuroneko5943/snap21	train	sentence	label	FALSE	Video_Games_5	6997	23	english
launch/open_question_type	train	question	resolve_type	FALSE	default	3716	23	english
legacy-datasets/banking77	train	text	label	FALSE	default	10000	23	english
legacy-datasets/hate_offensive	train	tweet	label	FALSE	default	10000	23	english
liaad/newspop	train	headline	topic	FALSE	default	10000	23	english
librarian-bots/model_card_dataset_mentions	train	text	label	FALSE	default	297	23	english
m-ric/amazon_product_reviews_datafiniti	train	reviews.text	brand	FALSE	default	6000	23	english
ma2za/many_emotions	en	text	label	FALSE	raw	10000	23	english
ma2za/many_emotions	train	text	label	FALSE	split	10000	23	english
masakhane/masakhanews	train	text	label	FALSE	eng	3309	23	english
matthewfranglen/aste-v2	train	text	sentiment	FALSE	2014-laptop-aste-v2	1450	23	english
matthewfranglen/aste-v2	train	text	sentiment	FALSE	2014-restaurant-sem-eval	2335	23	english
matthewfranglen/aste-v2	train	text	sentiment	FALSE	2015-restaurant-aste-v2	1013	23	english
matthewfranglen/aste-v2	train	text	sentiment	FALSE	2015-restaurant-sem-eval	1013	23	english
matthewfranglen/aste-v2	train	text	sentiment	FALSE	2016-restaurant-aste-v2	1394	23	english
matthewfranglen/aste-v2	train	text	sentiment	FALSE	2016-restaurant-sem-eval	1394	23	english
maveriq/bigbenchhard	train	input	target	FALSE	boolean_expressions	250	23	english
maveriq/bigbenchhard	train	input	target	FALSE	causal_judgement	187	23	english
maveriq/bigbenchhard	train	input	target	FALSE	date_understanding	250	23	english
maveriq/bigbenchhard	train	input	target	FALSE	disambiguation_qa	250	23	english
maveriq/bigbenchhard	train	input	target	FALSE	dyck_languages	250	23	english
maveriq/bigbenchhard	train	input	target	FALSE	geometric_shapes	250	23	english
maveriq/bigbenchhard	train	input	target	FALSE	hyperbaton	250	23	english
maveriq/bigbenchhard	train	input	target	FALSE	logical_deduction_five_objects	250	23	english
maveriq/bigbenchhard	train	input	target	FALSE	logical_deduction_seven_objects	250	23	english
maveriq/bigbenchhard	train	input	target	FALSE	logical_deduction_three_objects	250	23	english
maveriq/bigbenchhard	train	input	target	FALSE	movie_recommendation	250	23	english
maveriq/bigbenchhard	train	input	target	FALSE	multistep_arithmetic_two	250	23	english
maveriq/bigbenchhard	train	input	target	FALSE	navigate	250	23	english
maveriq/bigbenchhard	train	input	target	FALSE	object_counting	250	23	english
maveriq/bigbenchhard	train	input	target	FALSE	penguins_in_a_table	146	23	english
maveriq/bigbenchhard	train	input	target	FALSE	reasoning_about_colored_objects	250	23	english
maveriq/bigbenchhard	train	input	target	FALSE	ruin_names	250	23	english
maveriq/bigbenchhard	train	input	target	FALSE	salient_translation_error_detection	250	23	english
maveriq/bigbenchhard	train	input	target	FALSE	snarks	178	23	english
maveriq/bigbenchhard	train	input	target	FALSE	sports_understanding	250	23	english
maveriq/bigbenchhard	train	input	target	FALSE	temporal_sequences	250	23	english
maveriq/bigbenchhard	train	input	target	FALSE	tracking_shuffled_objects_five_objects	250	23	english
maveriq/bigbenchhard	train	input	target	FALSE	tracking_shuffled_objects_seven_objects	250	23	english
maveriq/bigbenchhard	train	input	target	FALSE	web_of_lies	250	23	english
maveriq/bigbenchhard	train	input	target	FALSE	word_sorting	250	23	english
McGill-NLP/stereoset	validation	context	target	FALSE	intersentence	2123	23	english
McGill-NLP/stereoset	validation	context	target	FALSE	intrasentence	2106	23	english
metaeval/ethics	train	text	label	FALSE	commonsense	10000	23	english
metaeval/ethics	train	text	label	FALSE	deontology	10000	23	english
metaeval/ethics	train	text	label	FALSE	justice	10000	23	english
metaeval/ethics	train	['sentence1', 'sentence2']	label	FALSE	virtue	10000	23	english
MichiganNLP/TID-8	train	question	answer_label	FALSE	commitmentbank-ann	7816	23	english
MichiganNLP/TID-8	train	question	answer_label	FALSE	commitmentbank-atr	7274	23	english
MichiganNLP/TID-8	train	question	answer_label	FALSE	friends_qia-ann	10000	23	english
MichiganNLP/TID-8	train	question	answer_label	FALSE	friends_qia-atr	10000	23	english
MichiganNLP/TID-8	train	question	answer_label	FALSE	goemotions-ann	10000	23	english
MichiganNLP/TID-8	train	question	answer_label	FALSE	hs_brexit-ann	4704	23	english
MichiganNLP/TID-8	train	question	answer_label	FALSE	hs_brexit-atr	4480	23	english
MichiganNLP/TID-8	train	question	answer_label	FALSE	humor-ann	10000	23	english
MichiganNLP/TID-8	train	question	answer_label	FALSE	humor-atr	10000	23	english
MichiganNLP/TID-8	train	question	answer_label	FALSE	md-agreement-atr	10000	23	english
MichiganNLP/TID-8	train	question	answer_label	FALSE	pejorative-ann	1535	23	english
MichiganNLP/TID-8	train	question	answer_label	FALSE	pejorative-atr	1112	23	english
MichiganNLP/TID-8	train	question	answer_label	FALSE	sentiment-ann	10000	23	english
MichiganNLP/TID-8	train	question	answer_label	FALSE	sentiment-atr	10000	23	english
microsoft/bing_coronavirus_query_set	train	Query	IsImplicitIntent	FALSE	country_2020-09-01_2020-09-30	10000	23	english
midas/metooma	train	TweetId	Text_Only_Informative	FALSE	default	7978	23	english
MilaNLProc/honest	honest	template_masked	number	FALSE	en_binary	810	23	english
MilaNLProc/honest	honest	template_masked	type	FALSE	en_queer_nonqueer	705	23	english
MLNTeam-Unical/NFT-70M_transactions	train	tx_timestamp	asset_contract_type	FALSE	default	10000	23	english
mohammadjavadpirhadi/fake-news-detection-dataset-english	train	text	label	FALSE	default	10000	23	english
mwong/climatetext-claim-climate_evidence-related-evaluation	test	claim	evidence	FALSE	default	10000	23	english
mwong/climatetext-claim-evidence-pair-related-evaluation	test	claim	evidence	FALSE	default	10000	23	english
mwong/climatetext-claim-related-evaluation	test	claim	evidence	FALSE	default	10000	23	english
mwong/climatetext-climate_evidence-claim-related-evaluation	test	claim	evidence	FALSE	default	10000	23	english
mwong/climatetext-evidence-claim-pair-related-evaluation	test	claim	evidence	FALSE	default	10000	23	english
neurae/dnd_style_intents	train	examples	label_names	FALSE	default	10000	23	english
nguha/legalbench	train	text	answer	FALSE	abercrombie	5	23	english
nguha/legalbench	train	text	answer	FALSE	citation_prediction_classification	2	23	english
nguha/legalbench	train	text	answer	FALSE	citation_prediction_open	2	23	english
nguha/legalbench	train	contract	answer	FALSE	consumer_contracts_qa	4	23	english
nguha/legalbench	train	text	answer	FALSE	contract_nli_confidentiality_of_agreement	8	23	english
nguha/legalbench	train	text	answer	FALSE	contract_nli_explicit_identification	8	23	english
nguha/legalbench	train	text	answer	FALSE	contract_nli_inclusion_of_verbally_conveyed_information	8	23	english
nguha/legalbench	train	text	answer	FALSE	contract_nli_limited_use	8	23	english
nguha/legalbench	train	text	answer	FALSE	contract_nli_no_licensing	8	23	english
nguha/legalbench	train	text	answer	FALSE	contract_nli_notice_on_compelled_disclosure	8	23	english
nguha/legalbench	train	text	answer	FALSE	contract_nli_permissible_acquirement_of_similar_information	8	23	english
nguha/legalbench	train	text	answer	FALSE	contract_nli_permissible_copy	8	23	english
nguha/legalbench	train	text	answer	FALSE	contract_nli_permissible_development_of_similar_information	8	23	english
nguha/legalbench	train	company_description	answer	FALSE	corporate_lobbying	10	23	english
nguha/legalbench	train	text	answer	FALSE	cuad_affiliate_license-licensee	6	23	english
nguha/legalbench	train	text	answer	FALSE	cuad_affiliate_license-licensor	6	23	english
nguha/legalbench	train	text	answer	FALSE	cuad_anti-assignment	6	23	english
nguha/legalbench	train	text	answer	FALSE	cuad_audit_rights	6	23	english
nguha/legalbench	train	text	answer	FALSE	cuad_cap_on_liability	6	23	english
nguha/legalbench	train	text	answer	FALSE	cuad_competitive_restriction_exception	6	23	english
nguha/legalbench	train	text	answer	FALSE	cuad_covenant_not_to_sue	6	23	english
nguha/legalbench	train	text	answer	FALSE	cuad_effective_date	6	23	english
nguha/legalbench	train	text	answer	FALSE	cuad_exclusivity	6	23	english
nguha/legalbench	train	text	answer	FALSE	cuad_expiration_date	6	23	english
nguha/legalbench	train	text	answer	FALSE	cuad_insurance	6	23	english
nguha/legalbench	train	text	answer	FALSE	cuad_ip_ownership_assignment	6	23	english
nguha/legalbench	train	text	answer	FALSE	cuad_irrevocable_or_perpetual_license	6	23	english
nguha/legalbench	train	text	answer	FALSE	cuad_joint_ip_ownership	6	23	english
nguha/legalbench	train	text	answer	FALSE	cuad_license_grant	6	23	english
nguha/legalbench	train	text	answer	FALSE	cuad_minimum_commitment	6	23	english
nguha/legalbench	train	text	answer	FALSE	cuad_most_favored_nation	6	23	english
nguha/legalbench	train	text	answer	FALSE	cuad_no-solicit_of_customers	6	23	english
nguha/legalbench	train	text	answer	FALSE	cuad_no-solicit_of_employees	6	23	english
nguha/legalbench	train	text	answer	FALSE	cuad_non-compete	6	23	english
nguha/legalbench	train	text	answer	FALSE	cuad_non-disparagement	6	23	english
nguha/legalbench	train	text	answer	FALSE	cuad_non-transferable_license	6	23	english
nguha/legalbench	train	text	answer	FALSE	cuad_notice_period_to_terminate_renewal	6	23	english
nguha/legalbench	train	text	answer	FALSE	cuad_post-termination_services	6	23	english
nguha/legalbench	train	text	answer	FALSE	cuad_price_restrictions	6	23	english
nguha/legalbench	train	text	answer	FALSE	cuad_renewal_term	6	23	english
nguha/legalbench	train	text	answer	FALSE	cuad_revenue-profit_sharing	6	23	english
nguha/legalbench	train	text	answer	FALSE	cuad_rofr-rofo-rofn	6	23	english
nguha/legalbench	train	text	answer	FALSE	cuad_source_code_escrow	6	23	english
nguha/legalbench	train	text	answer	FALSE	cuad_termination_for_convenience	6	23	english
nguha/legalbench	train	text	answer	FALSE	cuad_third_party_beneficiary	6	23	english
nguha/legalbench	train	text	answer	FALSE	cuad_uncapped_liability	6	23	english
nguha/legalbench	train	text	answer	FALSE	cuad_unlimited-all-you-can-eat-license	6	23	english
nguha/legalbench	train	text	answer	FALSE	cuad_volume_restriction	6	23	english
nguha/legalbench	train	text	answer	FALSE	cuad_warranty_duration	6	23	english
nguha/legalbench	train	text	answer	FALSE	definition_classification	8	23	english
nguha/legalbench	train	text	answer	FALSE	definition_extraction	8	23	english
nguha/legalbench	train	text	aic_is_met	FALSE	diversity_1	6	23	english
nguha/legalbench	train	text	aic_is_met	FALSE	diversity_2	6	23	english
nguha/legalbench	train	text	answer	FALSE	diversity_3	6	23	english
nguha/legalbench	train	text	aic_is_met	FALSE	diversity_4	6	23	english
nguha/legalbench	train	text	aic_is_met	FALSE	diversity_5	6	23	english
nguha/legalbench	train	text	aic_is_met	FALSE	diversity_6	6	23	english
nguha/legalbench	train	Paragraph	Citation	FALSE	function_of_decision_section	7	23	english
nguha/legalbench	train	text	answer	FALSE	hearsay	5	23	english
nguha/legalbench	train	claim	answer	FALSE	insurance_policy_interpretation	5	23	english
nguha/legalbench	train	question	answer	FALSE	international_citizenship_questions	4	23	english
nguha/legalbench	train	text	answer	FALSE	jcrew_blocker	6	23	english
nguha/legalbench	train	text	answer	FALSE	learned_hands_benefits	6	23	english
nguha/legalbench	train	text	answer	FALSE	learned_hands_business	6	23	english
nguha/legalbench	train	text	answer	FALSE	learned_hands_consumer	6	23	english
nguha/legalbench	train	text	answer	FALSE	learned_hands_courts	6	23	english
nguha/legalbench	train	text	answer	FALSE	learned_hands_crime	6	23	english
nguha/legalbench	train	text	answer	FALSE	learned_hands_divorce	6	23	english
nguha/legalbench	train	text	answer	FALSE	learned_hands_domestic_violence	6	23	english
nguha/legalbench	train	text	answer	FALSE	learned_hands_education	6	23	english
nguha/legalbench	train	text	answer	FALSE	learned_hands_employment	6	23	english
nguha/legalbench	train	text	answer	FALSE	learned_hands_estates	6	23	english
nguha/legalbench	train	text	answer	FALSE	learned_hands_health	6	23	english
nguha/legalbench	train	text	answer	FALSE	learned_hands_housing	6	23	english
nguha/legalbench	train	text	answer	FALSE	learned_hands_immigration	6	23	english
nguha/legalbench	train	text	answer	FALSE	legal_reasoning_causality	4	23	english
nguha/legalbench	train	question	answer	FALSE	nys_judicial_ethics	8	23	english
nguha/legalbench	train	text	answer	FALSE	opp115_data_retention	8	23	english
nguha/legalbench	train	text	answer	FALSE	opp115_data_security	8	23	english
nguha/legalbench	train	text	answer	FALSE	opp115_do_not_track	8	23	english
nguha/legalbench	train	text	answer	FALSE	opp115_first_party_collection_use	8	23	english
nguha/legalbench	train	text	answer	FALSE	opp115_international_and_specific_audiences	8	23	english
nguha/legalbench	train	text	answer	FALSE	opp115_policy_change	8	23	english
nguha/legalbench	train	text	answer	FALSE	opp115_third_party_sharing_collection	8	23	english
nguha/legalbench	train	text	answer	FALSE	opp115_user_choice_control	8	23	english
nguha/legalbench	train	question	Docket No.	FALSE	oral_argument_question_purpose	7	23	english
nguha/legalbench	train	text	answer	FALSE	overruling	6	23	english
nguha/legalbench	train	text	answer	FALSE	personal_jurisdiction	4	23	english
nguha/legalbench	train	text	answer	FALSE	privacy_policy_entailment	8	23	english
nguha/legalbench	train	text	answer	FALSE	privacy_policy_qa	8	23	english
nguha/legalbench	train	text	answer	FALSE	proa	5	23	english
nguha/legalbench	train	text	answer	FALSE	sara_entailment	4	23	english
nguha/legalbench	train	text	question	FALSE	sara_numeric	4	23	english
nguha/legalbench	train	text	answer	FALSE	ssla_company_defendants	3	23	english
nguha/legalbench	train	text	answer	FALSE	ssla_individual_defendants	3	23	english
nguha/legalbench	train	text	answer	FALSE	successor_liability	3	23	english
nguha/legalbench	train	text	answer	FALSE	supply_chain_disclosure_best_practice_accountability	8	23	english
nguha/legalbench	train	text	answer	FALSE	supply_chain_disclosure_best_practice_audits	8	23	english
nguha/legalbench	train	text	answer	FALSE	supply_chain_disclosure_best_practice_certification	8	23	english
nguha/legalbench	train	text	answer	FALSE	supply_chain_disclosure_best_practice_training	8	23	english
nguha/legalbench	train	text	answer	FALSE	supply_chain_disclosure_best_practice_verification	8	23	english
nguha/legalbench	train	text	answer	FALSE	supply_chain_disclosure_disclosed_accountability	8	23	english
nguha/legalbench	train	text	answer	FALSE	supply_chain_disclosure_disclosed_certification	8	23	english
nguha/legalbench	train	text	answer	FALSE	supply_chain_disclosure_disclosed_training	8	23	english
nguha/legalbench	train	text	answer	FALSE	supply_chain_disclosure_disclosed_verification	8	23	english
nguha/legalbench	train	text	answer	FALSE	telemarketing_sales_rule	4	23	english
nguha/legalbench	train	text	answer	FALSE	textualism_tool_dictionaries	4	23	english
nguha/legalbench	train	text	answer	FALSE	textualism_tool_plain	4	23	english
nguha/legalbench	train	contract	answer	FALSE	ucc_v_common_law	6	23	english
nguha/legalbench	train	text	answer	FALSE	unfair_tos	9	23	english
nkazi/SciEntsBank	train	question	label	FALSE	default	4969	23	english
nyu-mll/crows_pairs	test	sent_less	stereo_antistereo	FALSE	crows_pairs	1508	23	english
nyu-mll/glue	train	sentence	label	FALSE	cola	8551	23	english
nyu-mll/glue	train	['premise', 'hypothesis']	label	FALSE	mnli	10000	23	english
nyu-mll/glue	validation	['premise', 'hypothesis']	label	FALSE	mnli_matched	9815	23	english
nyu-mll/glue	train	['sentence1', 'sentence2']	label	FALSE	mrpc	3668	23	english
nyu-mll/glue	train	sentence	label	FALSE	qnli	10000	23	english
nyu-mll/glue	train	['question1', 'question2']	label	FALSE	qqp	10000	23	english
nyu-mll/glue	train	['sentence1', 'sentence2']	label	FALSE	rte	2490	23	english
nyu-mll/glue	train	sentence	label	FALSE	sst2	10000	23	english
nyu-mll/glue	train	['sentence1', 'sentence2']	label	TRUE	stsb	5749	23	english
nyu-mll/glue	train	['sentence1', 'sentence2']	label	FALSE	wnli	635	23	english
